날짜,year,Month,요일,브랜드,Product,Retail,매체,상품유형,목적,소재타입,캠페인,광고세트,광고명,노출수,클릭수,조회수,CTR(%),광고비(₩),장바구니,구매수,구매전환값(₩),ROAS,CPA(₩),메모
2025-07-26,2025,7,토,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル③,3Dリフティングクリーム 本品＋リフィル③,3Dリフティングクリーム 本品＋リフィル③,"6,359",122,0,1.92,"49,916",0,0,0,0%,0,
2025-07-26,2025,7,토,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル②,3Dリフティングクリーム 本品＋リフィル②,3Dリフティングクリーム 本品＋リフィル②,"112,775","1,725",0,1.53,"723,298",0,0,0,0%,0,
2025-07-27,2025,7,일,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル②,3Dリフティングクリーム 本品＋リフィル②,3Dリフティングクリーム 本品＋リフィル②,"117,276","1,412",0,1.20,"659,066",0,0,0,0%,0,
2025-07-27,2025,7,일,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル①,3Dリフティングクリーム 本品＋リフィル①,3Dリフティングクリーム 本品＋リフィル①,"3,178",22,0,0.69,"14,038",0,0,0,0%,0,
2025-07-27,2025,7,일,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル③,3Dリフティングクリーム 本品＋リフィル③,3Dリフティングクリーム 本品＋リフィル③,"11,598",156,0,1.35,"71,758",0,0,0,0%,0,
2025-07-28,2025,7,월,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル③,3Dリフティングクリーム 本品＋リフィル③,3Dリフティングクリーム 本品＋リフィル③,"18,334",213,0,1.16,"101,068",0,0,0,0%,0,
2025-07-28,2025,7,월,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル②,3Dリフティングクリーム 本品＋リフィル②,3Dリフティングクリーム 本品＋リフィル②,"113,460","1,159",0,1.02,"584,959",0,0,0,0%,0,
2025-07-28,2025,7,월,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル①,3Dリフティングクリーム 本品＋リフィル①,3Dリフティングクリーム 本品＋リフィル①,"5,643",38,0,0.67,"23,010",0,0,0,0%,0,
2025-07-29,2025,7,화,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル②,3Dリフティングクリーム 本品＋リフィル②,3Dリフティングクリーム 本品＋リフィル②,"105,324","1,050",0,1.00,"571,078",0,0,0,0%,0,
2025-07-29,2025,7,화,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル①,3Dリフティングクリーム 本品＋リフィル①,3Dリフティングクリーム 本品＋リフィル①,"2,548",20,0,0.78,"11,611",0,0,0,0%,0,
2025-07-29,2025,7,화,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル③,3Dリフティングクリーム 本品＋リフィル③,3Dリフティングクリーム 本品＋リフィル③,"22,239",226,0,1.02,"128,209",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Google,DA,유입,이미지,毛穴シュリンク,毛穴シュリンク,毛穴シュリンク,"28,070",662,0,2.36,"64,897",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Google,DA,유입,이미지,トナー＋スキンパッド プレゼント,トナー＋スキンパッド プレゼント,トナー＋スキンパッド プレゼント,"28,142",737,0,2.62,"67,153",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Google,DA,유입,이미지,トナーパッド 選べる1+1,トナーパッド 選べる1+1,トナーパッド 選べる1+1,"90,734","1,824",0,2.01,"152,516",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Google,DA,유입,이미지,3Dクリーム 単品（サマーエディション）,3Dクリーム 単品（サマーエディション）,3Dクリーム 単品（サマーエディション）,"31,078",809,0,2.60,"75,533",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Google,DA,유입,이미지,3Dクリーム（サマーエディション）×コラーゲンクリーム,3Dクリーム（サマーエディション）×コラーゲンクリーム,3Dクリーム（サマーエディション）×コラーゲンクリーム,"29,697",729,0,2.45,"70,038",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル②,3Dリフティングクリーム 本品＋リフィル②,3Dリフティングクリーム 本品＋リフィル②,"116,528","1,031",0,0.88,"541,266",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Meta,DA,유입,이미지,3Dクリーム（サマーエディション）×コラーゲンクリーム,3Dクリーム（サマーエディション）×コラーゲンクリーム,3Dクリーム（サマーエディション）×コラーゲンクリーム,"32,027",840,0,2.62,"133,574",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Meta,DA,유입,이미지,毛穴シュリンク,毛穴シュリンク,毛穴シュリンク,480,23,0,4.79,"2,449",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Meta,DA,유입,이미지,3Dクリーム 単品（サマーエディション）,3Dクリーム 単品（サマーエディション）,3Dクリーム 単品（サマーエディション）,"32,439",835,0,2.57,"144,005",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Meta,DA,유입,이미지,トナー＋スキンパッド プレゼント,トナー＋スキンパッド プレゼント,トナー＋スキンパッド プレゼント,"6,855",155,0,2.26,"28,888",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Meta,DA,유입,이미지,3Dリフティングクリーム 本品＋リフィル③,3Dリフティングクリーム 本品＋リフィル③,3Dリフティングクリーム 本品＋リフィル③,"34,467",266,0,0.77,"164,232",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,Meta,DA,유입,이미지,トナーパッド 選べる1+1,トナーパッド 選べる1+1,トナーパッド 選べる1+1,"1,853",64,0,3.45,"9,128",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,LINE AD,DA,유입,이미지,3Dクリーム 単品（サマーエディション）,3Dクリーム 単品（サマーエディション）,3Dクリーム 単品（サマーエディション）,"17,729",124,0,0.70,"9,084",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,LINE AD,DA,유입,이미지,3Dクリーム（サマーエディション）×コラーゲンクリーム,3Dクリーム（サマーエディション）×コラーゲンクリーム,3Dクリーム（サマーエディション）×コラーゲンクリーム,"61,238",282,0,0.46,"19,392",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,LINE AD,DA,유입,이미지,トナー＋スキンパッド プレゼント,トナー＋スキンパッド プレゼント,トナー＋スキンパッド プレゼント,"36,963",214,0,0.58,"14,628",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,LINE AD,DA,유입,이미지,毛穴シュリンク,毛穴シュリンク,毛穴シュリンク,"32,701",395,0,1.21,"29,133",0,0,0,0%,0,
2025-07-30,2025,7,수,BOH,,Qoo10,LINE AD,DA,유입,이미지,トナーパッド 選べる1+1,トナーパッド 選べる1+1,トナーパッド 選べる1+1,"42,590",204,0,0.48,"14,283",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Google,DA,유입,이미지,ウォータフルグロウティント,ウォータフルグロウティント,ウォータフルグロウティント,"20,333",354,0,1.74,"42,532",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Google,DA,유입,이미지,シームレスファンデーション,シームレスファンデーション,シームレスファンデーション,"22,515",394,0,1.75,"47,007",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Google,DA,유입,이미지,シームレスクッションウェア先着1000名,シームレスクッションウェア先着1000名,シームレスクッションウェア先着1000名,"23,052",461,0,2.00,"46,846",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Google,DA,유입,이미지,シームレスウェアクッション 最大51% OFF,シームレスウェアクッション 最大51% OFF,シームレスウェアクッション 最大51% OFF,"58,387",919,0,1.57,"84,289",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Google,DA,유입,이미지,ソフトブラーリングアイパレット最大39% OFF,ソフトブラーリングアイパレット最大39% OFF,ソフトブラーリングアイパレット最大39% OFF,"17,013",305,0,1.79,"35,106",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Google,DA,유입,이미지,ソフトシアーマルチパレット 45% OFF,ソフトシアーマルチパレット 45% OFF,ソフトシアーマルチパレット 45% OFF,"20,670",358,0,1.73,"41,359",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Google,DA,유입,이미지,新商品発売記念クーポン,新商品発売記念クーポン,新商品発売記念クーポン,"17,735",325,0,1.83,"37,537",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Google,DA,유입,이미지,コーティングバーム 最大64% OFF,コーティングバーム 最大64% OFF,コーティングバーム 最大64% OFF,"15,877",326,0,2.05,"35,078",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Meta,DA,유입,이미지,新商品発売記念クーポン,新商品発売記念クーポン,新商品発売記念クーポン,86,4,0,4.65,388,0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Meta,DA,유입,이미지,ウォータフルグロウティント,ウォータフルグロウティント,ウォータフルグロウティント,"9,654",311,0,3.22,"38,985",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Meta,DA,유입,이미지,シームレスファンデーション企画セット,シームレスファンデーション企画セット,シームレスファンデーション企画セット,659,34,0,5.16,"3,784",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Meta,DA,유입,이미지,コーティングバーム 最大64% OFF,コーティングバーム 最大64% OFF,コーティングバーム 最大64% OFF,405,16,0,3.95,"1,646",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Meta,DA,유입,이미지,シームレスクッション 最大51% OFF,シームレスクッション 最大51% OFF,シームレスクッション 最大51% OFF,"4,240",113,0,2.67,"19,440",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Meta,DA,유입,동영상,ウォータフルグロウティント（動画）,ウォータフルグロウティント（動画）,ウォータフルグロウティント（動画）,"8,877",314,"8,573",3.54,"35,513",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Meta,DA,유입,이미지,ソフトブラーアイシャドウ 最大51% OFF,ソフトブラーアイシャドウ 最大51% OFF,ソフトブラーアイシャドウ 最大51% OFF,"3,292",150,0,4.56,"15,344",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Meta,DA,유입,이미지,シアーマルチパレット 45% OFF,シアーマルチパレット 45% OFF,シアーマルチパレット 45% OFF,"64,722","2,241",0,3.46,"259,053",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Meta,DA,유입,동영상,シームレスファンデーション企画セット（動画）,シームレスファンデーション企画セット（動画）,シームレスファンデーション企画セット（動画）,"1,358",42,"1,289",3.09,"5,780",0,0,0,0%,0,
2025-07-30,2025,7,수,WM,,Qoo10,Meta,DA,유입,이미지,シームレスウェアクッションミニサイズ先着1000名,シームレスウェアクッションミニサイズ先着1000名,シームレスウェアクッションミニサイズ先着1000名,15,0,0,0.00,9,0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Google,DA,유입,이미지,美白スキンケア商品,美白スキンケア商品,美白スキンケア商品,"4,927",113,0,2.29,"13,566",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Google,DA,유입,이미지,クレンジング皮脂クリーナージェル,クレンジング皮脂クリーナージェル,クレンジング皮脂クリーナージェル,"19,523",395,0,2.02,"32,344",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Google,DA,유입,이미지,最大66%訴求,最大66%訴求,最大66%訴求,"6,397",165,0,2.58,"16,300",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Google,DA,유입,이미지,クレンジング オイル＋フォーム セット,クレンジング オイル＋フォーム セット,クレンジング オイル＋フォーム セット,"7,181",178,0,2.48,"17,274",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Google,DA,유입,이미지,ティーツリーシカ スキンケアセット,ティーツリーシカ スキンケアセット,ティーツリーシカ スキンケアセット,"5,174",103,0,1.99,"12,412",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Google,DA,유입,이미지,美白クリーム商品,美白クリーム商品,美白クリーム商品,"6,680",157,0,2.35,"15,562",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Meta,DA,유입,이미지,美白クリーム商品1+1企画,美白クリーム商品1+1企画,美白クリーム商品1+1企画,"2,581",79,0,3.06,"10,132",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Meta,DA,유입,이미지,最大66%オフ,最大66%オフ,最大66%オフ,"5,951",170,0,2.86,"24,303",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Meta,DA,유입,이미지,美白スキンケア商品,美白スキンケア商品,美白スキンケア商品,"3,732",121,0,3.24,"16,120",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Meta,DA,유입,이미지,クレンジング皮脂クリーナージェル,クレンジング皮脂クリーナージェル,クレンジング皮脂クリーナージェル,"4,555",121,0,2.66,"19,450",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Meta,DA,유입,이미지,クレンジング オイル＋フォーム セット,クレンジング オイル＋フォーム セット,クレンジング オイル＋フォーム セット,603,11,0,1.82,"2,800",0,0,0,0%,0,
2025-07-30,2025,7,수,BG,,Qoo10,Meta,DA,유입,이미지,ティーツリーシカ スキンケアセット,ティーツリーシカ スキンケアセット,ティーツリーシカ スキンケアセット,"7,700",197,0,2.56,"31,019",0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Google,DA,유입,이미지,ギークヌード カラーカバー ティント,ギークヌード カラーカバー ティント,ギークヌード カラーカバー ティント,"6,882",161,0,2.34,"16,886",0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Google,DA,유입,이미지,タンフルグラスティントミルク新色登場,タンフルグラスティントミルク新色登場,タンフルグラスティントミルク新色登場,"6,900",136,0,1.97,"17,435",0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Google,DA,유입,이미지,ギークヌード カラーカバー ティント,ギークヌード カラーカバー ティント,ギークヌード カラーカバー ティント,"6,286",139,0,2.21,"15,070",0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Google,DA,유입,이미지,ヌーディブラー ティント2点購入で追加割引,ヌーディブラー ティント2点購入で追加割引,ヌーディブラー ティント2点購入で追加割引,"5,901",151,0,2.56,"15,477",0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Google,DA,유입,이미지,ショップクーポン 素材①,ショップクーポン 素材①,ショップクーポン 素材①,"11,083",196,0,1.77,"19,828",0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Google,DA,유입,이미지,ギークヌード カラーカバー ティント,ギークヌード カラーカバー ティント,ギークヌード カラーカバー ティント,"4,118",88,0,2.14,"10,633",0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Google,DA,유입,이미지,ヌーディブラー ティント2点購入で追加割引,ヌーディブラー ティント2点購入で追加割引,ヌーディブラー ティント2点購入で追加割引,"4,855",100,0,2.06,"12,194",0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Meta,DA,유입,이미지,タンフルミルク・カントリーオレンジコレクション,タンフルミルク・カントリーオレンジコレクション,タンフルミルク・カントリーオレンジコレクション,49,1,0,2.04,180,0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Meta,DA,유입,이미지,ギークヌード カラーカバー ティント①,ギークヌード カラーカバー ティント①,ギークヌード カラーカバー ティント①,78,2,0,2.56,303,0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Meta,DA,유입,이미지,ギークヌード カラーカバー ティント③,ギークヌード カラーカバー ティント③,ギークヌード カラーカバー ティント③,59,2,0,3.39,227,0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Meta,DA,유입,이미지,ギークヌード カラーカバー ティント②,ギークヌード カラーカバー ティント②,ギークヌード カラーカバー ティント②,47,1,0,2.13,114,0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Meta,DA,유입,이미지,ショップクーポン 素材①,ショップクーポン 素材①,ショップクーポン 素材①,567,31,0,5.47,"2,970",0,0,0,0%,0,
2025-07-30,2025,7,수,CG,,Qoo10,Meta,DA,유입,이미지,ヌーディブラー ティント①,ヌーディブラー ティント①,ヌーディブラー ティント①,"22,215",773,0,3.48,"87,600",0,0,0,0%,0,
