,,,,,,,,,,,,,,,,,,,,,,,,
event,code,제품,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율
2609 MEGAWARI,1184844785,nad단품,09월 01일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 02일,"6,125","1,123",811,18.33%,13.24%,,2603 MEGAWARI,03월 03일,"11,074","1,277",882,11.53%,7.96%
2609 MEGAWARI,1125492693,혼합박스,09월 02일,,,,,,,2606 MEGAWARI,06월 03일,,,,,,,2603 MEGAWARI,03월 04일,,,,,
2609 MEGAWARI,1193917996,마리에 콜라보,09월 02일,,,,,,,2606 MEGAWARI,06월 03일,"2,614",431,207,16.49%,7.92%,,2603 MEGAWARI,03월 04일,"3,612",571,278,15.81%,7.70%
2609 MEGAWARI,1043733776,아이크림,09월 02일,,,,,,,2606 MEGAWARI,06월 03일,"3,125",844,529,27.01%,16.93%,,2603 MEGAWARI,03월 04일,"5,803","2,270","1,704",39.12%,29.36%
2609 MEGAWARI,1089751381,콜라겐 토너,09월 02일,,,,,,,2606 MEGAWARI,06월 03일,"2,416",367,172,15.19%,7.12%,,2603 MEGAWARI,03월 04일,,,,,
2609 MEGAWARI,1043733836,콜라겐 크림 단품,09월 02일,,,,,,,2606 MEGAWARI,06월 03일,"4,285","1,152",817,26.88%,19.07%,,2603 MEGAWARI,03월 04일,"2,901",512,246,17.65%,8.48%
2609 MEGAWARI,1043733766,아사츄르 요르탄,09월 02일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 03일,,,,,,,2603 MEGAWARI,03월 04일,,,,,
2609 MEGAWARI,1102765780,기획박스,09월 02일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 03일,,,,,,,2603 MEGAWARI,03월 04일,,,,,
2609 MEGAWARI,1193919062,콜겔 미스트,09월 02일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 03일,,,,,,,2603 MEGAWARI,03월 04일,,,,,
2609 MEGAWARI,1043733820,3d 단품,09월 02일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 03일,"4,683","1,212",712,25.88%,15.20%,,2603 MEGAWARI,03월 04일,"5,916","1,724","1,015",29.14%,17.16%
2609 MEGAWARI,1184844785,nad단품,09월 02일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 03일,"5,347","1,469",912,27.47%,17.06%,,2603 MEGAWARI,03월 04일,"14,530",737,291,5.07%,2.00%
2609 MEGAWARI,1125492693,혼합박스,09월 03일,,,,,,,2606 MEGAWARI,06월 04일,"3,655",471,232,12.89%,6.35%,,2603 MEGAWARI,03월 05일,"5,359",218,71,4.07%,1.32%
2609 MEGAWARI,1193917996,마리에 콜라보,09월 03일,,,,,,,2606 MEGAWARI,06월 04일,"1,982",282,145,14.23%,7.32%,,2603 MEGAWARI,03월 05일,"2,861",423,234,14.79%,8.18%
2609 MEGAWARI,1043733776,아이크림,09월 03일,,,,,,,2606 MEGAWARI,06월 04일,"2,209",523,341,23.68%,15.44%,,2603 MEGAWARI,03월 05일,"2,672",569,333,21.29%,12.46%
2609 MEGAWARI,1089751381,콜라겐 토너,09월 03일,,,,,,,2606 MEGAWARI,06월 04일,"1,904",270,137,14.18%,7.20%,,2603 MEGAWARI,03월 05일,,,,,
2609 MEGAWARI,1043733836,콜라겐 크림 단품,09월 03일,,,,,,,2606 MEGAWARI,06월 04일,"1,686",325,201,19.28%,11.92%,,2603 MEGAWARI,03월 05일,"4,251","1,127",794,26.51%,18.68%
2609 MEGAWARI,1043733766,아사츄르 요르탄,09월 03일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 04일,"15,563","2,795","1,519",17.96%,9.76%,,2603 MEGAWARI,03월 05일,"22,085","2,927","1,433",13.25%,6.49%
2609 MEGAWARI,1102765780,기획박스,09월 03일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 04일,"8,112",731,334,9.01%,4.12%,,2603 MEGAWARI,03월 05일,"11,991",705,339,5.88%,2.83%
2609 MEGAWARI,1193919062,콜겔 미스트,09월 03일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 04일,"12,352","1,009",457,8.17%,3.70%,,2603 MEGAWARI,03월 05일,,,,,
2609 MEGAWARI,1043733820,3d 단품,09월 03일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 04일,"3,383",804,464,23.77%,13.72%,,2603 MEGAWARI,03월 05일,"5,004","1,294",762,25.86%,15.23%
2609 MEGAWARI,1184844785,nad단품,09월 03일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 04일,"3,788",825,479,21.78%,12.65%,,2603 MEGAWARI,03월 05일,"7,740",160,49,2.07%,0.63%
