,,,,,,,,,,,,,,,,,,,,,,,,
event,code,제품,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율
2609 MEGAWARI,1116473754,누디블러틴트,09월 08일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 09일,"1,283",175,91,13.64%,7.09%,,2603 MEGAWARI,03월 10일,963,186,101,19.31%,10.49%
2609 MEGAWARI,1189084084,탕후루딥글레이즈,09월 08일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 09일,"2,196",308,198,14.03%,9.02%,,2603 MEGAWARI,03월 10일,875,105,46,12.00%,5.26%
2609 MEGAWARI,1082531222,애교살메이커,09월 08일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 09일,895,122,75,13.63%,8.38%,,2603 MEGAWARI,03월 10일,637,134,83,21.04%,13.03%
2609 MEGAWARI,1082531220,입체창조쉐딩스틱,09월 08일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 09일,"1,249",298,208,23.86%,16.65%,,2603 MEGAWARI,03월 10일,801,299,163,37.33%,20.35%
2609 MEGAWARI,1145455669,립 듀오 세트,09월 08일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 09일,,,,,,,2603 MEGAWARI,03월 10일,,,,,
2609 MEGAWARI,1199712593,짱구모음세트,09월 09일,,,,,,,2606 MEGAWARI,06월 10일,"1,395",198,145,14.19%,10.39%,,2603 MEGAWARI,03월 11일,,,,,
2609 MEGAWARI,1139779066,컬러커버틴트,09월 09일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 10일,"5,604",638,531,11.38%,9.48%,,2603 MEGAWARI,03월 11일,"2,363",499,435,21.12%,18.41%
2609 MEGAWARI,1135003693,탕후루밀크,09월 09일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 10일,"1,634",315,252,19.28%,15.42%,,2603 MEGAWARI,03월 11일,"2,006",411,296,20.49%,14.76%
2609 MEGAWARI,1116473754,누디블러틴트,09월 09일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 10일,"1,464",202,166,13.80%,11.34%,,2603 MEGAWARI,03월 11일,"1,480",326,263,22.03%,17.77%
2609 MEGAWARI,1189084084,탕후루딥글레이즈,09월 09일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 10일,"3,389",492,365,14.52%,10.77%,,2603 MEGAWARI,03월 11일,"1,228",194,123,15.80%,10.02%
2609 MEGAWARI,1082531222,애교살메이커,09월 09일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 10일,"1,360",214,174,15.74%,12.79%,,2603 MEGAWARI,03월 11일,"1,012",262,252,25.89%,24.90%
2609 MEGAWARI,1082531220,입체창조쉐딩스틱,09월 09일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 10일,"1,786",495,454,27.72%,25.42%,,2603 MEGAWARI,03월 11일,"1,312",499,430,38.03%,32.77%
2609 MEGAWARI,1145455669,립 듀오 세트,09월 09일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 10일,,,,,,,2603 MEGAWARI,03월 11일,,,,,
